season,season_id,sb_player_id,player_name,sb_opposition_id,opposition_team,sb_game_id,sb_competition_id,competition_text,venue,game_date,goals_for,goals_against,pl_goals,yellow_cards,red_cards
2020/21,153,68138,Kieron Morris,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,1,0,0
2020/21,153,68138,Kieron Morris,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,0,0
2020/21,153,68138,Kieron Morris,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,0,0
2020/21,153,15110,Joe Murphy,2083,Port Vale,tpg810885,70.0,Football League Trophy,A,2020-09-08,0,0,0,0,0
2020/21,153,15110,Joe Murphy,6557,Liverpool U21,tpg810921,70.0,Football League Trophy,H,2020-09-29,3,2,0,0,0
2020/21,153,15110,Joe Murphy,4880,Salford,tpg812639,4.0,League Two,A,2020-10-10,2,2,0,0,0
2020/21,153,15110,Joe Murphy,1824,Newport Co,tpg812650,4.0,League Two,A,2020-10-17,0,1,0,0,0
2020/21,153,15110,Joe Murphy,1537,Leyton Orient,tpg812666,4.0,League Two,H,2020-10-20,0,1,0,0,0
2020/21,153,15110,Joe Murphy,2783,Wigan,tpg810952,70.0,Football League Trophy,H,2020-11-11,2,2,0,0,0
2020/21,153,15110,Joe Murphy,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,0,0,0
2020/21,153,15110,Joe Murphy,6534,Leicester U21,tpg821266,70.0,Football League Trophy,H,2021-01-13,4,2,0,0,0
2020/21,153,15110,Joe Murphy,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,0,0,0
2020/21,153,15110,Joe Murphy,1723,Mansfield,tpg813038,4.0,League Two,H,2021-03-27,1,1,0,0,0
2020/21,153,15110,Joe Murphy,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,15110,Joe Murphy,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,0,0,0
2020/21,153,15110,Joe Murphy,2263,Scunthorpe,tpg813072,4.0,League Two,A,2021-04-10,0,0,0,0,0
2020/21,153,15110,Joe Murphy,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,0,0
2020/21,153,15110,Joe Murphy,4880,Salford,tpg813086,4.0,League Two,H,2021-04-17,0,0,0,0,0
2020/21,153,15110,Joe Murphy,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,0,0
2020/21,153,15110,Joe Murphy,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,0,0,0
2020/21,153,15110,Joe Murphy,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,0,0,0
2020/21,153,15110,Joe Murphy,612,Colchester,tpg813134,4.0,League Two,H,2021-05-08,0,0,0,0,0
2020/21,153,15110,Joe Murphy,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,0,0
2020/21,153,15110,Joe Murphy,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,0,0
2020/21,153,74341,Sid Nelson,6557,Liverpool U21,tpg810921,70.0,Football League Trophy,H,2020-09-29,3,2,0,0,0
2020/21,153,74341,Sid Nelson,4880,Salford,tpg812639,4.0,League Two,A,2020-10-10,2,2,0,0,0
2020/21,153,74341,Sid Nelson,1537,Leyton Orient,tpg812666,4.0,League Two,H,2020-10-20,0,1,0,0,0
2020/21,153,74341,Sid Nelson,649,Crawley,tpg812681,4.0,League Two,A,2020-10-27,0,4,0,0,0
2020/21,153,74341,Sid Nelson,2783,Wigan,tpg810952,70.0,Football League Trophy,H,2020-11-11,2,2,0,0,0
2020/21,153,74341,Sid Nelson,2083,Port Vale,tpg812725,4.0,League Two,A,2020-11-14,4,3,0,0,0
2020/21,153,74341,Sid Nelson,643,Carlisle,tpg812750,4.0,League Two,H,2020-11-24,1,0,0,0,0
2020/21,153,74341,Sid Nelson,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,0,1,0
2020/21,153,74341,Sid Nelson,354,Bolton,tpg812800,4.0,League Two,A,2020-12-19,3,0,0,0,0
2020/21,153,74341,Sid Nelson,234,Bradford,tpg812822,4.0,League Two,H,2020-12-26,0,1,0,0,0
2020/21,153,74341,Sid Nelson,392,Barrow,tpg812823,4.0,League Two,A,2020-12-29,1,1,0,0,0
2020/21,153,74341,Sid Nelson,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,0,0,0
2020/21,153,74341,Sid Nelson,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,0,0
2020/21,153,116933,George Nugent,6534,Leicester U21,tpg821266,70.0,Football League Trophy,H,2021-01-13,4,2,0,0,0
2020/21,153,30552,Dave Nugent,1924,Oldham,tpg812942,4.0,League Two,H,2021-02-20,2,2,0,0,0
2020/21,153,30552,Dave Nugent,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,0,0
2020/21,153,30552,Dave Nugent,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,0,0,0
2020/21,153,30552,Dave Nugent,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,0,0
2020/21,153,30552,Dave Nugent,649,Crawley,tpg812990,4.0,League Two,H,2021-03-06,0,1,0,0,0
2020/21,153,30552,Dave Nugent,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,0,0,0
2020/21,153,30552,Dave Nugent,2493,Sunderland,tpg821628,70.0,Football League Trophy,A,2021-03-14,0,1,0,0,0
2020/21,153,30552,Dave Nugent,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,0,0
2020/21,153,30552,Dave Nugent,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,1,0,0
2020/21,153,30552,Dave Nugent,612,Colchester,tpg812838,4.0,League Two,A,2021-03-23,2,2,0,0,0
2020/21,153,30552,Dave Nugent,1723,Mansfield,tpg813038,4.0,League Two,H,2021-03-27,1,1,0,0,0
2020/21,153,30552,Dave Nugent,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,30552,Dave Nugent,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,0,0,0
2020/21,153,30552,Dave Nugent,2263,Scunthorpe,tpg813072,4.0,League Two,A,2021-04-10,0,0,0,0,0
2020/21,153,30552,Dave Nugent,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,0,0
2020/21,153,30552,Dave Nugent,4880,Salford,tpg813086,4.0,League Two,H,2021-04-17,0,0,0,0,0
2020/21,153,30552,Dave Nugent,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,1,0,0
2020/21,153,30552,Dave Nugent,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,0,0,0
2020/21,153,30552,Dave Nugent,612,Colchester,tpg813134,4.0,League Two,H,2021-05-08,0,0,0,0,0
2020/21,153,30552,Dave Nugent,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,0,0
2020/21,153,30552,Dave Nugent,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,0,0
2020/21,153,117422,Lee O'Connor,1222,Harrogate,tpg810521,60.0,EFL Cup,H,2020-09-05,1,1,0,0,0
2020/21,153,117422,Lee O'Connor,2083,Port Vale,tpg810885,70.0,Football League Trophy,A,2020-09-08,0,0,0,0,0
2020/21,153,117422,Lee O'Connor,1723,Mansfield,tpg812588,4.0,League Two,A,2020-09-12,0,0,0,0,0
2020/21,153,117422,Lee O'Connor,579,Cheltenham,tpg812606,4.0,League Two,H,2020-09-19,0,3,0,0,0
2020/21,153,117422,Lee O'Connor,483,Cambridge U,tpg812610,4.0,League Two,A,2020-09-26,0,0,0,0,0
2020/21,153,117422,Lee O'Connor,6557,Liverpool U21,tpg810921,70.0,Football League Trophy,H,2020-09-29,3,2,0,0,0
2020/21,153,117422,Lee O'Connor,2263,Scunthorpe,tpg812630,4.0,League Two,H,2020-10-03,2,0,0,0,0
2020/21,153,117422,Lee O'Connor,1824,Newport Co,tpg812650,4.0,League Two,A,2020-10-17,0,1,0,0,0
2020/21,153,117422,Lee O'Connor,1537,Leyton Orient,tpg812666,4.0,League Two,H,2020-10-20,0,1,0,0,0
2020/21,153,117422,Lee O'Connor,2393,Southend,tpg812678,4.0,League Two,H,2020-10-24,2,0,0,0,0
2020/21,153,117422,Lee O'Connor,649,Crawley,tpg812681,4.0,League Two,A,2020-10-27,0,4,0,0,0
2020/21,153,117422,Lee O'Connor,1732,Morecambe,tpg812702,4.0,League Two,H,2020-10-31,0,1,0,0,0
2020/21,153,117422,Lee O'Connor,1222,Harrogate,tpg812710,4.0,League Two,A,2020-11-03,1,0,0,0,0
2020/21,153,117422,Lee O'Connor,42,Accrington,tpg819852,58.0,FA Cup,H,2020-11-07,2,1,0,0,0
2020/21,153,117422,Lee O'Connor,1148,Grimsby,tpg812738,4.0,League Two,H,2020-11-21,5,0,0,0,0
2020/21,153,117422,Lee O'Connor,643,Carlisle,tpg812750,4.0,League Two,H,2020-11-24,1,0,0,0,0
2020/21,153,117422,Lee O'Connor,1924,Oldham,tpg812760,4.0,League Two,A,2020-12-01,1,0,0,0,0
2020/21,153,117422,Lee O'Connor,2737,Walsall,tpg812774,4.0,League Two,H,2020-12-05,1,3,0,0,0
2020/21,153,117422,Lee O'Connor,947,Exeter,tpg812777,4.0,League Two,A,2020-12-12,0,5,0,0,0
2020/21,153,117422,Lee O'Connor,354,Bolton,tpg812800,4.0,League Two,A,2020-12-19,3,0,0,0,0
2020/21,153,117422,Lee O'Connor,208,Barnsley,tpg820558,58.0,FA Cup,A,2021-01-10,0,2,0,0,0
2020/21,153,117422,Lee O'Connor,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,0,0,0
2020/21,153,117422,Lee O'Connor,2083,Port Vale,tpg812918,4.0,League Two,H,2021-02-06,3,1,0,0,0
2020/21,153,117422,Lee O'Connor,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,0,0,0
2020/21,153,117422,Lee O'Connor,1924,Oldham,tpg812942,4.0,League Two,H,2021-02-20,2,2,0,0,0
2020/21,153,117422,Lee O'Connor,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,0,0
2020/21,153,117422,Lee O'Connor,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,0,0,0
2020/21,153,117422,Lee O'Connor,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,0,0
2020/21,153,117422,Lee O'Connor,649,Crawley,tpg812990,4.0,League Two,H,2021-03-06,0,1,0,0,0
2020/21,153,117422,Lee O'Connor,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,0,0,0
2020/21,153,117422,Lee O'Connor,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,0,0,0
2020/21,153,117422,Lee O'Connor,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,1,0
2020/21,153,117422,Lee O'Connor,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,0,0,0
2020/21,153,117422,Lee O'Connor,2263,Scunthorpe,tpg813072,4.0,League Two,A,2021-04-10,0,0,0,0,0
2020/21,153,117422,Lee O'Connor,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,0,0
2020/21,153,117422,Lee O'Connor,4880,Salford,tpg813086,4.0,League Two,H,2021-04-17,0,0,0,0,0
2020/21,153,117422,Lee O'Connor,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,0,0
2020/21,153,117422,Lee O'Connor,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,0,0,0
2020/21,153,117422,Lee O'Connor,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,0,0,0
2020/21,153,117422,Lee O'Connor,612,Colchester,tpg813134,4.0,League Two,H,2021-05-08,0,0,0,0,0
2020/21,153,117422,Lee O'Connor,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,1,0
2020/21,153,117422,Lee O'Connor,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,0,0
2020/21,153,54992,Stefan Payne,1222,Harrogate,tpg810521,60.0,EFL Cup,H,2020-09-05,1,1,0,0,0
2020/21,153,54992,Stefan Payne,2083,Port Vale,tpg810885,70.0,Football League Trophy,A,2020-09-08,0,0,0,0,0
2020/21,153,54992,Stefan Payne,1723,Mansfield,tpg812588,4.0,League Two,A,2020-09-12,0,0,0,0,0
2020/21,153,54992,Stefan Payne,579,Cheltenham,tpg812606,4.0,League Two,H,2020-09-19,0,3,0,0,0
2020/21,153,54992,Stefan Payne,6557,Liverpool U21,tpg810921,70.0,Football League Trophy,H,2020-09-29,3,2,1,0,0
2020/21,153,54992,Stefan Payne,2263,Scunthorpe,tpg812630,4.0,League Two,H,2020-10-03,2,0,0,0,0
2020/21,153,54992,Stefan Payne,1048,Forest Green,tpg812858,4.0,League Two,H,2021-01-19,3,2,0,0,0
2020/21,153,60385,George Ray,6557,Liverpool U21,tpg810921,70.0,Football League Trophy,H,2020-09-29,3,2,0,0,0
2020/21,153,60385,George Ray,2783,Wigan,tpg810952,70.0,Football League Trophy,H,2020-11-11,2,2,0,0,0
2020/21,153,60385,George Ray,208,Barnsley,tpg820558,58.0,FA Cup,A,2021-01-10,0,2,0,0,0
2020/21,153,60385,George Ray,6534,Leicester U21,tpg821266,70.0,Football League Trophy,H,2021-01-13,4,2,0,0,0
2020/21,153,60385,George Ray,1222,Harrogate,tpg812894,4.0,League Two,H,2021-01-26,3,2,0,0,0
2020/21,153,60385,George Ray,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,0,0,0
2020/21,153,60385,George Ray,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,0,0,0
2020/21,153,60385,George Ray,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,0,0
2020/21,153,60385,George Ray,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,0,0,0
2020/21,153,60385,George Ray,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,0,0
2020/21,153,60385,George Ray,649,Crawley,tpg812990,4.0,League Two,H,2021-03-06,0,1,0,0,0
2020/21,153,60385,George Ray,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,1,0,0
2020/21,153,60385,George Ray,2493,Sunderland,tpg821628,70.0,Football League Trophy,A,2021-03-14,0,1,0,0,0
2020/21,153,60385,George Ray,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,0,0
2020/21,153,60385,George Ray,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,0,0,0
2020/21,153,60385,George Ray,1723,Mansfield,tpg813038,4.0,League Two,H,2021-03-27,1,1,0,0,0
2020/21,153,60385,George Ray,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,60385,George Ray,612,Colchester,tpg813134,4.0,League Two,H,2021-05-08,0,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,2083,Port Vale,tpg810885,70.0,Football League Trophy,A,2020-09-08,0,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,1723,Mansfield,tpg812588,4.0,League Two,A,2020-09-12,0,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,579,Cheltenham,tpg812606,4.0,League Two,H,2020-09-19,0,3,0,0,0
2020/21,153,55554,Liam Ridehalgh,483,Cambridge U,tpg812610,4.0,League Two,A,2020-09-26,0,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,6557,Liverpool U21,tpg810921,70.0,Football League Trophy,H,2020-09-29,3,2,0,0,0
2020/21,153,55554,Liam Ridehalgh,2263,Scunthorpe,tpg812630,4.0,League Two,H,2020-10-03,2,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,1824,Newport Co,tpg812650,4.0,League Two,A,2020-10-17,0,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,1537,Leyton Orient,tpg812666,4.0,League Two,H,2020-10-20,0,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,2393,Southend,tpg812678,4.0,League Two,H,2020-10-24,2,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,649,Crawley,tpg812681,4.0,League Two,A,2020-10-27,0,4,0,0,0
2020/21,153,55554,Liam Ridehalgh,1222,Harrogate,tpg812710,4.0,League Two,A,2020-11-03,1,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,42,Accrington,tpg819852,58.0,FA Cup,H,2020-11-07,2,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,2783,Wigan,tpg810952,70.0,Football League Trophy,H,2020-11-11,2,2,0,0,0
2020/21,153,55554,Liam Ridehalgh,4512,Brackley,tpg820118,58.0,FA Cup,H,2020-11-27,1,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,947,Exeter,tpg812777,4.0,League Two,A,2020-12-12,0,5,0,0,0
2020/21,153,55554,Liam Ridehalgh,354,Bolton,tpg812800,4.0,League Two,A,2020-12-19,3,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,234,Bradford,tpg812822,4.0,League Two,H,2020-12-26,0,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,392,Barrow,tpg812823,4.0,League Two,A,2020-12-29,1,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,208,Barnsley,tpg820558,58.0,FA Cup,A,2021-01-10,0,2,0,0,0
2020/21,153,55554,Liam Ridehalgh,1222,Harrogate,tpg812894,4.0,League Two,H,2021-01-26,3,2,0,0,0
2020/21,153,55554,Liam Ridehalgh,1732,Morecambe,tpg812903,4.0,League Two,A,2021-01-30,1,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,1,0
2020/21,153,55554,Liam Ridehalgh,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,0,0,0
2020/21,153,55554,Liam Ridehalgh,612,Colchester,tpg812838,4.0,League Two,A,2021-03-23,2,2,0,0,0
2020/21,153,55554,Liam Ridehalgh,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,55554,Liam Ridehalgh,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,612,Colchester,tpg813134,4.0,League Two,H,2021-05-08,0,0,0,0,0
2020/21,153,55554,Liam Ridehalgh,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,0,0
2020/21,153,55554,Liam Ridehalgh,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,0,0
2020/21,153,99462,Sam Smith,1537,Leyton Orient,tpg812666,4.0,League Two,H,2020-10-20,0,1,0,0,0
2020/21,153,99462,Sam Smith,2393,Southend,tpg812678,4.0,League Two,H,2020-10-24,2,0,0,0,0
2020/21,153,99462,Sam Smith,649,Crawley,tpg812681,4.0,League Two,A,2020-10-27,0,4,0,1,0
2020/21,153,99462,Sam Smith,1732,Morecambe,tpg812702,4.0,League Two,H,2020-10-31,0,1,0,0,0
2020/21,153,99462,Sam Smith,2783,Wigan,tpg810952,70.0,Football League Trophy,H,2020-11-11,2,2,0,0,0
2020/21,153,99462,Sam Smith,2083,Port Vale,tpg812725,4.0,League Two,A,2020-11-14,4,3,0,0,0
2020/21,153,99462,Sam Smith,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,0,0,0
2020/21,153,49806,Jay Spearing,1222,Harrogate,tpg810521,60.0,EFL Cup,H,2020-09-05,1,1,0,1,0
2020/21,153,49806,Jay Spearing,2083,Port Vale,tpg810885,70.0,Football League Trophy,A,2020-09-08,0,0,0,0,0
2020/21,153,49806,Jay Spearing,1723,Mansfield,tpg812588,4.0,League Two,A,2020-09-12,0,0,0,0,0
2020/21,153,49806,Jay Spearing,579,Cheltenham,tpg812606,4.0,League Two,H,2020-09-19,0,3,0,0,0
2020/21,153,49806,Jay Spearing,483,Cambridge U,tpg812610,4.0,League Two,A,2020-09-26,0,0,0,0,0
2020/21,153,49806,Jay Spearing,6557,Liverpool U21,tpg810921,70.0,Football League Trophy,H,2020-09-29,3,2,0,0,0
2020/21,153,49806,Jay Spearing,2263,Scunthorpe,tpg812630,4.0,League Two,H,2020-10-03,2,0,0,0,0
2020/21,153,49806,Jay Spearing,4880,Salford,tpg812639,4.0,League Two,A,2020-10-10,2,2,0,0,0
2020/21,153,49806,Jay Spearing,1824,Newport Co,tpg812650,4.0,League Two,A,2020-10-17,0,1,0,0,0
2020/21,153,49806,Jay Spearing,1537,Leyton Orient,tpg812666,4.0,League Two,H,2020-10-20,0,1,0,0,0
2020/21,153,49806,Jay Spearing,2393,Southend,tpg812678,4.0,League Two,H,2020-10-24,2,0,0,0,0
2020/21,153,49806,Jay Spearing,649,Crawley,tpg812681,4.0,League Two,A,2020-10-27,0,4,0,0,0
2020/21,153,49806,Jay Spearing,1222,Harrogate,tpg812710,4.0,League Two,A,2020-11-03,1,0,0,0,0
2020/21,153,49806,Jay Spearing,42,Accrington,tpg819852,58.0,FA Cup,H,2020-11-07,2,1,0,0,0
2020/21,153,49806,Jay Spearing,2083,Port Vale,tpg812725,4.0,League Two,A,2020-11-14,4,3,0,0,0
2020/21,153,49806,Jay Spearing,1148,Grimsby,tpg812738,4.0,League Two,H,2020-11-21,5,0,0,0,0
2020/21,153,49806,Jay Spearing,643,Carlisle,tpg812750,4.0,League Two,H,2020-11-24,1,0,0,0,0
2020/21,153,49806,Jay Spearing,4512,Brackley,tpg820118,58.0,FA Cup,H,2020-11-27,1,0,0,0,0
2020/21,153,49806,Jay Spearing,1924,Oldham,tpg812760,4.0,League Two,A,2020-12-01,1,0,0,1,0
2020/21,153,49806,Jay Spearing,2737,Walsall,tpg812774,4.0,League Two,H,2020-12-05,1,3,0,0,0
2020/21,153,49806,Jay Spearing,947,Exeter,tpg812777,4.0,League Two,A,2020-12-12,0,5,0,0,0
2020/21,153,49806,Jay Spearing,354,Bolton,tpg812800,4.0,League Two,A,2020-12-19,3,0,0,0,0
2020/21,153,49806,Jay Spearing,234,Bradford,tpg812822,4.0,League Two,H,2020-12-26,0,1,0,0,0
2020/21,153,49806,Jay Spearing,392,Barrow,tpg812823,4.0,League Two,A,2020-12-29,1,1,0,0,0
2020/21,153,49806,Jay Spearing,208,Barnsley,tpg820558,58.0,FA Cup,A,2021-01-10,0,2,0,0,0
2020/21,153,49806,Jay Spearing,6534,Leicester U21,tpg821266,70.0,Football League Trophy,H,2021-01-13,4,2,0,0,0
2020/21,153,49806,Jay Spearing,2499,Stevenage,tpg812869,4.0,League Two,A,2021-01-16,0,0,0,1,0
2020/21,153,49806,Jay Spearing,1048,Forest Green,tpg812858,4.0,League Two,H,2021-01-19,3,2,0,0,0
2020/21,153,49806,Jay Spearing,354,Bolton,tpg812882,4.0,League Two,H,2021-01-23,2,1,0,0,0
2020/21,153,49806,Jay Spearing,1222,Harrogate,tpg812894,4.0,League Two,H,2021-01-26,3,2,0,0,0
2020/21,153,49806,Jay Spearing,1732,Morecambe,tpg812903,4.0,League Two,A,2021-01-30,1,0,0,1,0
2020/21,153,49806,Jay Spearing,2083,Port Vale,tpg812918,4.0,League Two,H,2021-02-06,3,1,0,0,0
2020/21,153,49806,Jay Spearing,2499,Stevenage,tpg812798,4.0,League Two,H,2021-02-09,0,1,0,1,0
2020/21,153,49806,Jay Spearing,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,0,0,0
2020/21,153,49806,Jay Spearing,1924,Oldham,tpg812942,4.0,League Two,H,2021-02-20,2,2,0,0,0
2020/21,153,49806,Jay Spearing,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,0,0
2020/21,153,49806,Jay Spearing,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,0,0,0
2020/21,153,49806,Jay Spearing,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,1,0
2020/21,153,49806,Jay Spearing,649,Crawley,tpg812990,4.0,League Two,H,2021-03-06,0,1,0,0,0
2020/21,153,49806,Jay Spearing,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,0,0,0
2020/21,153,49806,Jay Spearing,2493,Sunderland,tpg821628,70.0,Football League Trophy,A,2021-03-14,0,1,0,0,0
2020/21,153,49806,Jay Spearing,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,0,0
2020/21,153,49806,Jay Spearing,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,0,0,0
2020/21,153,49806,Jay Spearing,612,Colchester,tpg812838,4.0,League Two,A,2021-03-23,2,2,1,0,0
2020/21,153,49806,Jay Spearing,1723,Mansfield,tpg813038,4.0,League Two,H,2021-03-27,1,1,0,1,0
2020/21,153,49806,Jay Spearing,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,49806,Jay Spearing,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,0,0,0
2020/21,153,49806,Jay Spearing,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,1,1
2020/21,153,49806,Jay Spearing,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,0,0
2020/21,153,49806,Jay Spearing,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,0,0,0
2020/21,153,49806,Jay Spearing,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,0,0,0
2020/21,153,49806,Jay Spearing,612,Colchester,tpg813134,4.0,League Two,H,2021-05-08,0,0,0,0,0
2020/21,153,49806,Jay Spearing,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,1,0
2020/21,153,49806,Jay Spearing,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,0,0
2020/21,153,87739,Corey Taylor,1222,Harrogate,tpg810521,60.0,EFL Cup,H,2020-09-05,1,1,0,0,0
2020/21,153,87739,Corey Taylor,649,Crawley,tpg812681,4.0,League Two,A,2020-10-27,0,4,0,0,0
2020/21,153,87739,Corey Taylor,1732,Morecambe,tpg812702,4.0,League Two,H,2020-10-31,0,1,0,0,0
2020/21,153,87739,Corey Taylor,1222,Harrogate,tpg812710,4.0,League Two,A,2020-11-03,1,0,0,0,0
2020/21,153,87739,Corey Taylor,42,Accrington,tpg819852,58.0,FA Cup,H,2020-11-07,2,1,1,0,0
2020/21,153,87739,Corey Taylor,2083,Port Vale,tpg812725,4.0,League Two,A,2020-11-14,4,3,0,0,0
